iter	RMSE
4340	0.4815583794
4341	0.4815149573
4342	0.4814920396
4343	0.481470326
4344	0.4814434023
4345	0.4814192759
4346	0.4813969666
4347	0.4813493413
4348	0.4813166486
4349	0.4812877341
4350	0.4812668901
4351	0.4812392192
4352	0.4812217658
4353	0.4811924572
4354	0.4811717726
4355	0.4811581595
4356	0.4811313818
4357	0.4811112874
4358	0.4810881869
4359	0.4810551084
4360	0.481033048
4361	0.4810060998
4362	0.4809745493
4363	0.4809534054
4364	0.4809120555
4365	0.4808681865
4366	0.4808553011
4367	0.4808348269
4368	0.480801281
4369	0.4807684691
4370	0.4807294766
4371	0.4807148485
4372	0.4806941433
4373	0.4806633498
4374	0.4806452616
4375	0.4806034555
4376	0.4805851398
4377	0.4805568772
4378	0.4805243147
4379	0.4805067739
4380	0.4804832964
4381	0.4804438099
4382	0.4804130823
4383	0.4803837039
4384	0.4803628411
4385	0.4803359167
4386	0.4803080899
4387	0.4802739133
4388	0.4802523904
4389	0.4802194591
4390	0.4801776979
4391	0.4801626023
4392	0.4801412383
4393	0.4801178454
4394	0.4800975037
4395	0.4800777962
4396	0.4800590098
4397	0.4800431729
4398	0.4800096331
4399	0.4799897376
4400	0.4799695134
4401	0.479945067
4402	0.4799161313
4403	0.4798880957
4404	0.4798587672
4405	0.4798449119
4406	0.4798204181
4407	0.4797930534
4408	0.479764006
4409	0.4797407587
4410	0.4797024002
4411	0.479689094
4412	0.4796677089
4413	0.4796455641
4414	0.4796238695
4415	0.4795893365
4416	0.4795623687
4417	0.4795483613
4418	0.4795215143
4419	0.4795067467
4420	0.4794811691
4421	0.4794557132
4422	0.4794350972
4423	0.4794056794
4424	0.4793890414
4425	0.4793598875
4426	0.479334774
4427	0.4793073404
4428	0.4792826755
4429	0.4792629961
4430	0.4792401349
4431	0.4792088581
4432	0.4791908381
4433	0.4791721195
4434	0.4791500751
4435	0.4791311291
4436	0.4791160827
4437	0.4790910385
4438	0.4790662188
4439	0.4790408845
4440	0.4790147071
4441	0.4789829638
4442	0.4789556949
4443	0.4789384047
4444	0.4789148298
4445	0.4788844969
4446	0.4788625419
4447	0.4788369299
4448	0.4788064483
4449	0.4787805046
4450	0.4787452534
4451	0.4787295785
4452	0.4787021308
4453	0.4786698121
4454	0.4786408199
4455	0.4786194496
4456	0.4785917079
4457	0.4785790489
4458	0.4785528257
4459	0.4785416043
4460	0.4785083704
4461	0.4784913106
4462	0.4784594092
4463	0.4784304454
4464	0.4784020349
4465	0.4783833883
4466	0.4783450032
4467	0.4783147987
4468	0.4782885816
4469	0.478276223
4470	0.4782442456
4471	0.4782292535
4472	0.4782030111
4473	0.4781802844
4474	0.4781642413
4475	0.4781463877
4476	0.4781177546
4477	0.4780967517
4478	0.4780630342
4479	0.4780370707
4480	0.4780122375
4481	0.4779655713
4482	0.4779468459
4483	0.4779122947
4484	0.4778833594
4485	0.4778645485
4486	0.4778403031
4487	0.4778101285
4488	0.4777853864
4489	0.4777598813
4490	0.4777445034
4491	0.4777283428
4492	0.477696864
4493	0.4776759251
4494	0.4776540174
4495	0.4776231103
4496	0.4776041656
4497	0.4775823165
4498	0.4775653884
4499	0.4775387388
4500	0.4775086481
4501	0.4774755482
4502	0.4774508093
4503	0.4774245241
4504	0.4774036144
4505	0.4773748337
4506	0.4773443618
4507	0.4772931383
4508	0.4772551189
4509	0.4772236501
4510	0.4772044834
4511	0.4771885106
4512	0.4771745778
4513	0.4771464016
4514	0.477117894
4515	0.4771070925
4516	0.4770869316
4517	0.4770589977
4518	0.4770291241
4519	0.4770074755
4520	0.4769830628
4521	0.4769564013
4522	0.4769407708
4523	0.4769276968
4524	0.476905631
4525	0.4768736855
4526	0.4768477191
4527	0.476828888
4528	0.4768158728
4529	0.4767982987
4530	0.4767810127
4531	0.4767645925
4532	0.4767341641
4533	0.4767157823
4534	0.4766878886
4535	0.476661747
4536	0.4766409483
4537	0.4766194677
4538	0.4765876681
4539	0.4765698791
4540	0.4765409243
4541	0.4765160956
4542	0.4764868692
4543	0.4764678173
4544	0.4764422623
4545	0.4764173046
4546	0.476402028
4547	0.4763723197
4548	0.4763416185
4549	0.4763280532
4550	0.4762973285
4551	0.4762701536
4552	0.4762503497
4553	0.4762186286
4554	0.4761820518
4555	0.4761597656
4556	0.4761397919
4557	0.4761125461
4558	0.4760804853
4559	0.4760543724
4560	0.4760313364
4561	0.4760165226
4562	0.4759812733
4563	0.4759512908
4564	0.4759359992
4565	0.4759148794
4566	0.4758988633
4567	0.4758751999
4568	0.4758577357
4569	0.475832582
4570	0.4758016806
4571	0.475781113
4572	0.4757454741
4573	0.4757248628
4574	0.4756996607
4575	0.475667262
4576	0.47564307
4577	0.4756213789
4578	0.4756074622
4579	0.4755812819
4580	0.4755526805
4581	0.4755278623
4582	0.4754730301
4583	0.4754366027
4584	0.4754161228
4585	0.4754018484
4586	0.475363657
4587	0.475350312
4588	0.4753368426
4589	0.4753045433
4590	0.4752782015
4591	0.4752540725
4592	0.4752244166
4593	0.4751810366
4594	0.4751533219
4595	0.4751329332
4596	0.47511273
4597	0.4750877024
4598	0.4750647231
4599	0.4750410595
4600	0.4750262976
4601	0.4749953023
4602	0.4749525848
4603	0.4749155791
4604	0.4748757746
4605	0.4748525779
4606	0.4748355732
4607	0.4748102825
4608	0.4747871655
4609	0.4747656218
4610	0.4747383799
4611	0.474708091
4612	0.4746947484
4613	0.4746525425
4614	0.4746364631
4615	0.4746181866
4616	0.4745806989
4617	0.4745652802
4618	0.4745465243
4619	0.4745204306
4620	0.4744930089
4621	0.4744637615
4622	0.4744400057
4623	0.474412061
4624	0.4743926149
4625	0.4743639833
4626	0.4743497809
4627	0.4743266207
4628	0.4743060928
4629	0.4742929047
4630	0.4742616542
4631	0.4742439232
4632	0.4742064266
4633	0.4741731792
4634	0.4741397012
4635	0.4741024039
4636	0.4740876336
4637	0.4740545645
4638	0.4740307882
4639	0.4740159533
4640	0.47397958
4641	0.4739600747
4642	0.4739362521
4643	0.4739157904
4644	0.4738946843
4645	0.4738759849
4646	0.4738632622
4647	0.4738271055
4648	0.4738069504
4649	0.4737633161
4650	0.4737466044
4651	0.4737341274
4652	0.473703712
4653	0.4736733361
4654	0.4736448064
4655	0.4736265124
4656	0.4736072624
4657	0.4735899846
4658	0.4735716469
4659	0.4735431733
4660	0.4735240862
4661	0.473499847
4662	0.4734796987
4663	0.4734530685
4664	0.4734395035
4665	0.4734197681
4666	0.473391597
4667	0.4733464076
4668	0.4733204971
4669	0.4732923201
4670	0.4732600475
4671	0.4732295185
4672	0.4732062411
4673	0.4731866623
4674	0.4731621357
4675	0.4731339909
4676	0.4731145338
4677	0.4730952838
4678	0.4730720414
4679	0.4730513967
4680	0.4730300234
4681	0.4729971923
4682	0.4729709923
4683	0.4729546686
4684	0.4729302339
4685	0.4728982486
4686	0.4728755996
4687	0.4728403034
4688	0.4728220199
4689	0.4727820599
4690	0.4727623179
4691	0.472737166
4692	0.4727157576
4693	0.4726973445
4694	0.4726751853
4695	0.4726507153
4696	0.4726228314
4697	0.4726024376
4698	0.4725803989
4699	0.4725591499
4700	0.4725420835
4701	0.4725237052
4702	0.4724975206
4703	0.4724701896
4704	0.4724463544
4705	0.4724214146
4706	0.4723956824
4707	0.472375487
4708	0.472346629
4709	0.472312855
4710	0.4722905112
4711	0.4722663337
4712	0.4722538176
4713	0.4722329288
4714	0.4722081027
4715	0.4721904612
4716	0.4721652788
4717	0.4721403033
4718	0.4721088478
4719	0.4720883485
4720	0.4720646606
4721	0.4720443469
4722	0.4720217404
4723	0.4720089677
4724	0.4719950903
4725	0.4719707102
4726	0.4719480584
4727	0.4719145685
4728	0.47189652
4729	0.4718765951
4730	0.4718579616
4731	0.4718238191
4732	0.471804037
4733	0.4717750606
4734	0.4717590082
4735	0.4717397654
4736	0.471724108
4737	0.4717067194
4738	0.471669897
4739	0.4716483568
4740	0.4716260232
4741	0.4715994968
4742	0.4715665661
4743	0.4715378255
4744	0.471517051
4745	0.4714945235
4746	0.4714680731
4747	0.4714413501
4748	0.4714158773
4749	0.4714013148
4750	0.4713313127
4751	0.471294607
4752	0.471262928
4753	0.4712286381
4754	0.4712037382
4755	0.4711645803
4756	0.4711420777
4757	0.4711202628
4758	0.4710884886
4759	0.4710644374
4760	0.4710313649
4761	0.4709977054
4762	0.4709850093
4763	0.4709623937
4764	0.4709462718
4765	0.4709267452
4766	0.4709101209
4767	0.4708927232
4768	0.4708726095
4769	0.4708446412
4770	0.4708276379
4771	0.4708170472
4772	0.4707987477
4773	0.4707761858
4774	0.4707327302
4775	0.4707120456
4776	0.4706878079
4777	0.4706697542
4778	0.4706360689
4779	0.4706019422
4780	0.470578514
4781	0.4705501519
4782	0.4705292293
4783	0.4705009061
4784	0.4704776192
4785	0.4704489165
4786	0.4704196267
4787	0.4703878679
4788	0.4703587834
4789	0.4702993961
4790	0.4702787761
4791	0.4702583016
4792	0.4702170152
4793	0.470195785
4794	0.4701752859
4795	0.4701533217
4796	0.470124662
4797	0.4701044109
4798	0.4700890128
4799	0.4700611861
4800	0.4700425434
4801	0.4700138351
4802	0.469989959
4803	0.4699666258
4804	0.4699441495
4805	0.4699158957
4806	0.4698927053
4807	0.4698719419
4808	0.469852266
4809	0.4698293028
4810	0.4697946779
4811	0.4697669175
4812	0.4697409351
4813	0.4697232429
4814	0.4696943476
4815	0.4696781612
4816	0.4696586657
4817	0.4696441953
4818	0.4696196722
4819	0.4695954619
4820	0.4695790836
4821	0.4695531118
4822	0.4695205613
4823	0.4695016667
4824	0.4694566057
4825	0.4694290557
4826	0.4694087537
4827	0.4693762141
4828	0.4693590738
4829	0.4693427921
4830	0.4693301351
4831	0.4693048202
4832	0.4692835906
4833	0.4692650218
4834	0.4692454672
4835	0.4692281545
4836	0.4691953508
4837	0.4691646201
4838	0.469136508
4839	0.4691149564
4840	0.4690974292
4841	0.4690655389
4842	0.4690465421
4843	0.4690180245
4844	0.4689839479
4845	0.4689614455
4846	0.4689403052
4847	0.4689178426
4848	0.4688921698
4849	0.4688733757
4850	0.4688538677
4851	0.4688289046
4852	0.4687962828
4853	0.4687750722
4854	0.4687577211
4855	0.4687292069
4856	0.4687012365
4857	0.4686800006
4858	0.4686631077
4859	0.4686497399
4860	0.4686270955
4861	0.4686006092
4862	0.4685744362
4863	0.4685569098
4864	0.4685397186
4865	0.4685181185
4866	0.4684544249
4867	0.4684222389
4868	0.4683998985
4869	0.4683824285
4870	0.4683569363
4871	0.4683310648
4872	0.4683191365
4873	0.4683008025
4874	0.4682834968
4875	0.4682569491
4876	0.468240566
4877	0.4682215778
4878	0.4682031559
4879	0.468174776
4880	0.4681586841
4881	0.4681325075
4882	0.4681168134
4883	0.4680959502
4884	0.4680734891
4885	0.4680541999
4886	0.4680402683
4887	0.4680193176
4888	0.4679922715
4889	0.4679642571
4890	0.46793746
4891	0.4679206244
4892	0.4678979447
4893	0.4678709967
4894	0.4678580687
4895	0.4678442784
4896	0.4678174745
4897	0.4678049655
4898	0.4677835207
4899	0.4677536014
4900	0.4677297782
4901	0.4677193065
4902	0.4676894041
4903	0.4676560509
4904	0.4676295727
4905	0.4676068789
4906	0.4675922819
4907	0.4675700701
4908	0.4675428929
4909	0.4675217516
4910	0.4674890806
4911	0.4674678317
4912	0.4674517997
4913	0.4674202811
4914	0.4673838364
4915	0.4673557645
4916	0.4673355407
4917	0.4673169156
4918	0.4672911127
4919	0.4672623827
4920	0.4672245364
4921	0.4671945182
4922	0.4671682033
4923	0.4671457397
4924	0.4671227698
4925	0.4670995882
4926	0.4670708253
4927	0.4670557905
4928	0.4670278673
4929	0.4670069554
4930	0.4669848421
4931	0.4669597581
4932	0.4669210868
4933	0.4668908595
4934	0.466861515
4935	0.4668340016
4936	0.4668196965
4937	0.4668062126
4938	0.4667865128
4939	0.4667635463
4940	0.4667496394
4941	0.4667244373
4942	0.4667022264
4943	0.4666802883
4944	0.466664166
4945	0.4666444181
4946	0.4666085873
4947	0.4665849796
4948	0.4665644906
4949	0.4665423352
4950	0.4665129056
4951	0.466488513
4952	0.4664660167
4953	0.4664449742
4954	0.4664141678
4955	0.4663734057
4956	0.4663494698
4957	0.4663267348
4958	0.4663067406
4959	0.4662907741
4960	0.4662686058
4961	0.4662556544
4962	0.4662312483
4963	0.4662031703
4964	0.4661735927
4965	0.4661436966
4966	0.4661237579
4967	0.4660927192
4968	0.4660645484
4969	0.4660409343
4970	0.4660171079
4971	0.4660049305
4972	0.4659839093
4973	0.4659681007
4974	0.4659508351
4975	0.4659391836
4976	0.4659075204
4977	0.4658867271
4978	0.465851577
4979	0.4658374106
4980	0.4658192323
4981	0.4657906649
4982	0.4657644818
4983	0.4657336304
4984	0.4657169685
4985	0.4656936747
4986	0.4656598616
4987	0.4656357623
4988	0.4656141331
4989	0.4655986287
4990	0.4655642173
4991	0.4655375356
4992	0.4654966968
4993	0.4654849917
4994	0.4654603551
4995	0.4654290397
4996	0.4654097888
4997	0.4653939818
4998	0.4653636764
4999	0.4653337072
